time_stamp, total time, scan point size, incremental time, search time, delete size, delete time, tree size st, tree size end, add point size, preprocess time
1781598739.56623197,0.00517485,13604,0.00012011,0.00000000,0,0.00000000,5938,5946,39,0.00082096
1781598739.66616774,0.00372632,13738,0.00014187,0.00000000,0,0.00000000,5946,5970,52,0.00062249
1781598739.76637125,0.00569477,13719,0.00010095,0.00000000,0,0.00000000,5970,5995,47,0.00066762
1781598739.86627150,0.00470743,13630,0.00010295,0.00000000,0,0.00000000,5995,6019,39,0.00075534
1781598739.96617103,0.00569181,13684,0.00009402,0.00000000,0,0.00000000,6019,6041,38,0.00225902
1781598740.06531382,0.00433698,13923,0.00018170,0.00000000,0,0.00000000,6041,6049,41,0.00065185
1781598740.16618657,0.00417183,13741,0.00027355,0.00000000,0,0.00000000,6049,6053,34,0.00074164
1781598740.26623869,0.00429645,13727,0.00011752,0.00000000,0,0.00000000,6053,6057,35,0.00073611
1781598740.36635828,0.00505681,13815,0.00026058,0.00000000,0,0.00000000,6057,6057,47,0.00064752
1781598740.46625185,0.00408800,13965,0.00006443,0.00000000,0,0.00000000,6057,6075,31,0.00061078
1781598740.56617069,0.00393507,13835,0.00007944,0.00000000,0,0.00000000,6075,6079,28,0.00073642
1781598740.66635370,0.00454174,13824,0.00008598,0.00000000,0,0.00000000,6079,6100,41,0.00074037
1781598740.76622725,0.00458556,13973,0.00008383,0.00000000,0,0.00000000,6100,6114,30,0.00075207
1781598740.86613655,0.00404904,13997,0.00011444,0.00000000,0,0.00000000,6114,6132,48,0.00074901
1781598740.96632218,0.00423190,13669,0.00013408,0.00000000,0,0.00000000,6132,6153,49,0.00058707
1781598741.06618643,0.00417395,14122,0.00019564,0.00000000,0,0.00000000,6153,6201,88,0.00063916
1781598741.16617799,0.00548456,14460,0.00014063,0.00000000,0,0.00000000,6201,6217,54,0.00118863
1781598741.26635003,0.00474716,14320,0.00027628,0.00000000,0,0.00000000,6217,6226,82,0.00095905
1781598741.36619067,0.00510704,14408,0.00024107,0.00000000,0,0.00000000,6226,6304,94,0.00064039
1781598741.46616364,0.00545572,14999,0.00024533,0.00000000,0,0.00000000,6304,6362,123,0.00046484
1781598741.56631398,0.00588104,14948,0.00061067,0.00000000,0,0.00000000,6362,6445,134,0.00076278
1781598741.66628027,0.00576206,14952,0.00032600,0.00000000,0,0.00000000,6445,6474,94,0.00121273
1781598741.76614070,0.00477334,15026,0.00029588,0.00000000,0,0.00000000,6474,6526,126,0.00071214
1781598741.86736608,0.00523830,15041,0.00019917,0.00000000,0,0.00000000,6526,6585,96,0.00084778
1781598741.96624565,0.00561095,15014,0.00018236,0.00000000,0,0.00000000,6585,6610,64,0.00064475
1781598742.06616569,0.00627677,15135,0.00023578,0.00000000,0,0.00000000,6610,6623,64,0.00057778
1781598742.16630888,0.00478733,15102,0.00016956,0.00000000,0,0.00000000,6623,6659,64,0.00045452
1781598742.26621699,0.00570932,15027,0.00023738,0.00000000,0,0.00000000,6659,6669,61,0.00045461
1781598742.36610723,0.00604217,14955,0.00009277,0.00000000,0,0.00000000,6669,6688,33,0.00048652
1781598742.46532512,0.00572374,15165,0.00009151,0.00000000,0,0.00000000,6688,6705,39,0.00114350
1781598742.56618452,0.00517780,15047,0.00014001,0.00000000,0,0.00000000,6705,6741,55,0.00127311
1781598742.66545939,0.00536546,14925,0.00017989,0.00000000,0,0.00000000,6741,6750,60,0.00100745
1781598742.76630235,0.00540405,14992,0.00014536,0.00000000,0,0.00000000,6750,6757,56,0.00098342
1781598742.86613083,0.00555684,15146,0.00016989,0.00000000,0,0.00000000,6757,6813,83,0.00061949
1781598742.96638227,0.00441811,14938,0.00014307,0.00000000,0,0.00000000,6813,6847,71,0.00044060
1781598743.06527901,0.00458543,15129,0.00018790,0.00000000,0,0.00000000,6847,6848,61,0.00119809
1781598743.16619873,0.00626641,15129,0.00108096,0.00000000,0,0.00000000,6848,6819,92,0.00042940
1781598743.26612163,0.00460220,15046,0.00008971,0.00000000,0,0.00000000,6819,6841,43,0.00104131
1781598743.36533499,0.00442722,15075,0.00017431,0.00000000,0,0.00000000,6841,6859,67,0.00052760
1781598743.46609306,0.00477969,15062,0.00016519,0.00000000,0,0.00000000,6859,6903,79,0.00044714
1781598743.56634784,0.00477186,15069,0.00021768,0.00000000,0,0.00000000,6903,6937,98,0.00066670
1781598743.66627884,0.00578085,15014,0.00021618,0.00000000,0,0.00000000,6937,6962,59,0.00060813
1781598743.76523256,0.01108514,15332,0.00014449,0.00000000,0,0.00000000,6962,6964,33,0.00091118
1781598743.86637497,0.00516947,15254,0.00006531,0.00000000,0,0.00000000,6964,6989,34,0.00048415
1781598743.96627903,0.00518663,15036,0.00011884,0.00000000,0,0.00000000,6989,7013,53,0.00119232
1781598744.06612730,0.00555042,15192,0.00021384,0.00000000,0,0.00000000,7013,7019,47,0.00048041
1781598744.16613817,0.00585547,15322,0.00010060,0.00000000,0,0.00000000,7019,7039,37,0.00048447
1781598744.26605415,0.00540608,15306,0.00015029,0.00000000,0,0.00000000,7039,7058,63,0.00086256
1781598744.36532378,0.00522196,15213,0.00010708,0.00000000,0,0.00000000,7058,7085,44,0.00082400
1781598744.46539640,0.00561634,15193,0.00014340,0.00000000,0,0.00000000,7085,7093,49,0.00054054
1781598744.56624603,0.00624220,15284,0.00010244,0.00000000,0,0.00000000,7093,7095,36,0.00126505
1781598744.66621089,0.00572057,15132,0.00011060,0.00000000,0,0.00000000,7095,7109,45,0.00059803
1781598744.76526475,0.00556137,15207,0.00016837,0.00000000,0,0.00000000,7109,7127,55,0.00097035
1781598744.86519337,0.00543593,15497,0.00023948,0.00000000,0,0.00000000,7127,7167,100,0.00062984
1781598744.96614242,0.00667289,15315,0.00024476,0.00000000,0,0.00000000,7167,7168,89,0.00048096
1781598745.06622124,0.00579682,15359,0.00021710,0.00000000,0,0.00000000,7168,7226,99,0.00049298
1781598745.16621161,0.00541288,15230,0.00026058,0.00000000,0,0.00000000,7226,7231,87,0.00045662
1781598745.26608825,0.00564960,15415,0.00016086,0.00000000,0,0.00000000,7231,7253,74,0.00096226
1781598745.36603999,0.00529449,15297,0.00026936,0.00000000,0,0.00000000,7253,7290,129,0.00061490
1781598745.46620440,0.00544390,15200,0.00027971,0.00000000,0,0.00000000,7290,7371,125,0.00064925
1781598745.56617999,0.00478534,15138,0.00044066,0.00000000,0,0.00000000,7371,7420,76,0.00100239
1781598745.66601157,0.00550959,15242,0.00023783,0.00000000,0,0.00000000,7420,7484,113,0.00054376
1781598745.76523685,0.00511816,15191,0.00014551,0.00000000,0,0.00000000,7484,7475,45,0.00070061
1781598745.86611056,0.00537899,14870,0.00015636,0.00000000,0,0.00000000,7475,7497,61,0.00052963
1781598745.96605039,0.00511642,14916,0.00011769,0.00000000,0,0.00000000,7497,7509,42,0.00043000
1781598746.06616449,0.00433469,14823,0.00009582,0.00000000,0,0.00000000,7509,7520,39,0.00044500
1781598746.16519213,0.00995750,14672,0.00016357,0.00000000,0,0.00000000,7520,7526,32,0.00040685
1781598746.26516962,0.00480994,14767,0.00006680,0.00000000,0,0.00000000,7526,7519,26,0.00062633
1781598746.36529279,0.00444189,14759,0.00005755,0.00000000,0,0.00000000,7519,7542,31,0.00063896
1781598746.46599507,0.00820672,14625,0.00005774,0.00000000,0,0.00000000,7542,7549,23,0.00060148
1781598746.56617403,0.00853330,14615,0.00018630,0.00000000,0,0.00000000,7549,7549,18,0.00057896
1781598746.66618848,0.00449216,14673,0.00015329,0.00000000,0,0.00000000,7549,7572,61,0.00087121
1781598746.76611948,0.00588136,14846,0.00006042,0.00000000,0,0.00000000,7572,7572,20,0.00082904
1781598746.86626220,0.00436534,14665,0.00003801,0.00000000,0,0.00000000,7572,7584,16,0.00072260
1781598746.96618009,0.00542232,14749,0.00005391,0.00000000,0,0.00000000,7584,7589,21,0.00043416
1781598747.06615210,0.00483487,14829,0.00005793,0.00000000,0,0.00000000,7589,7603,20,0.00047486
1781598747.16600156,0.00611445,14631,0.00011389,0.00000000,0,0.00000000,7603,7596,19,0.00047977
1781598747.26516151,0.00447021,14783,0.00005043,0.00000000,0,0.00000000,7596,7605,18,0.00132382
1781598747.36601019,0.00601634,14627,0.00004753,0.00000000,0,0.00000000,7605,7605,12,0.00063249
1781598747.46597528,0.00987875,14737,0.00006292,0.00000000,0,0.00000000,7605,7612,21,0.00113616
1781598747.56614923,0.00467720,14474,0.00007152,0.00000000,0,0.00000000,7612,7625,27,0.00165930
1781598747.66597152,0.00623187,14438,0.00030693,0.00000000,0,0.00000000,7625,7596,63,0.00199806
1781598747.76595521,0.00615272,14837,0.00011369,0.00000000,0,0.00000000,7596,7625,58,0.00048348
1781598747.86617494,0.00513513,14829,0.00010149,0.00000000,0,0.00000000,7625,7644,45,0.00075651
1781598747.96596694,0.00532036,14735,0.00010404,0.00000000,0,0.00000000,7644,7661,43,0.00077144
1781598748.06518698,0.00646360,15010,0.00026358,0.00000000,0,0.00000000,7661,7691,62,0.00046940
1781598748.16614246,0.00612483,14973,0.00018440,0.00000000,0,0.00000000,7691,7706,38,0.00157176
1781598748.26602983,0.00483998,14986,0.00005847,0.00000000,0,0.00000000,7706,7717,21,0.00047364
1781598748.36520386,0.00519288,15102,0.00019945,0.00000000,0,0.00000000,7717,7687,37,0.00078479
1781598748.46607089,0.00900793,15230,0.00010850,0.00000000,0,0.00000000,7687,7699,41,0.00077760
1781598748.56604671,0.00563379,15019,0.00003105,0.00000000,0,0.00000000,7699,7708,13,0.00079871
1781598748.66623139,0.01015401,14949,0.00007928,0.00000000,0,0.00000000,7708,7723,25,0.00074338
1781598748.76608324,0.00538441,15223,0.00008481,0.00000000,0,0.00000000,7723,7744,29,0.00063066
1781598748.86602569,0.00840195,15033,0.00005688,0.00000000,0,0.00000000,7744,7752,12,0.00081860
1781598748.96592808,0.00433541,15103,0.00005632,0.00000000,0,0.00000000,7752,7768,21,0.00045426
1781598749.06604338,0.00461118,15150,0.00005288,0.00000000,0,0.00000000,7768,7780,22,0.00061490
1781598749.16600156,0.00572758,15158,0.00008601,0.00000000,0,0.00000000,7780,7803,41,0.00075666
1781598749.26590705,0.00607139,14966,0.00023543,0.00000000,0,0.00000000,7803,7813,67,0.00082319
1781598749.36608028,0.00467668,14948,0.00016232,0.00000000,0,0.00000000,7813,7818,65,0.00105173
1781598749.46604538,0.00442525,15149,0.00014334,0.00000000,0,0.00000000,7818,7863,60,0.00044916
1781598749.56610799,0.00603671,14916,0.00046998,0.00000000,0,0.00000000,7863,7911,68,0.00067279
1781598749.66611838,0.00524798,14834,0.00010237,0.00000000,0,0.00000000,7911,7921,47,0.00083828
1781598749.76601315,0.00542252,14980,0.00013479,0.00000000,0,0.00000000,7921,7913,39,0.00073922
1781598749.86621833,0.00440513,14925,0.00005480,0.00000000,0,0.00000000,7913,7932,26,0.00054858
1781598749.96608520,0.00416947,14800,0.00007593,0.00000000,0,0.00000000,7932,7957,31,0.00047213
1781598750.06622362,0.00408786,14779,0.00004452,0.00000000,0,0.00000000,7957,7971,23,0.00162571
1781598750.16611457,0.00578516,14788,0.00007246,0.00000000,0,0.00000000,7971,7976,24,0.00091820
1781598750.26604033,0.00485406,14744,0.00011136,0.00000000,0,0.00000000,7976,7980,34,0.00081518
1781598750.36597443,0.00434743,14795,0.00014843,0.00000000,0,0.00000000,7980,7973,55,0.00068255
1781598750.46614146,0.00474392,14749,0.00008550,0.00000000,0,0.00000000,7973,7986,31,0.00084070
1781598750.56608486,0.00501381,14684,0.00013087,0.00000000,0,0.00000000,7986,8000,48,0.00152061
1781598750.66597891,0.00405251,14893,0.00010818,0.00000000,0,0.00000000,8000,8012,44,0.00105006
1781598750.76614070,0.00449027,14705,0.00011831,0.00000000,0,0.00000000,8012,8040,49,0.00116551
1781598750.86603522,0.00498666,15134,0.00017079,0.00000000,0,0.00000000,8040,8045,54,0.00051423
1781598750.96613526,0.00463440,14752,0.00009543,0.00000000,0,0.00000000,8045,8070,44,0.00115894
1781598751.06514835,0.00434498,15070,0.00008754,0.00000000,0,0.00000000,8070,8101,41,0.00062205
1781598751.16598725,0.00696185,15127,0.00007735,0.00000000,0,0.00000000,8101,8108,20,0.00043410
1781598751.26614428,0.00411944,14856,0.00005525,0.00000000,0,0.00000000,8108,8107,16,0.00112095
1781598751.36608291,0.00465022,15008,0.00006401,0.00000000,0,0.00000000,8107,8122,23,0.00069298
1781598751.46605778,0.00440912,15206,0.00004901,0.00000000,0,0.00000000,8122,8128,18,0.00065665
1781598751.56613898,0.00483748,14997,0.00006874,0.00000000,0,0.00000000,8128,8129,16,0.00071282
1781598751.66588974,0.00524505,15215,0.00007627,0.00000000,0,0.00000000,8129,8137,36,0.00068970
1781598751.76603818,0.00544420,15133,0.00009944,0.00000000,0,0.00000000,8137,8141,27,0.00056346
1781598751.86592603,0.00627475,15209,0.00008454,0.00000000,0,0.00000000,8141,8153,30,0.00129903
1781598751.96608377,0.00688768,15182,0.00015441,0.00000000,0,0.00000000,8153,8173,43,0.00084129
1781598752.06592727,0.00407029,15269,0.00010094,0.00000000,0,0.00000000,8173,8185,39,0.00043281
1781598752.16616082,0.00436484,15339,0.00010526,0.00000000,0,0.00000000,8185,8177,36,0.00084230
1781598752.26608014,0.00494396,15402,0.00007341,0.00000000,0,0.00000000,8177,8168,20,0.00064130
1781598752.36597657,0.00526567,15242,0.00008234,0.00000000,0,0.00000000,8168,8176,25,0.00123128
1781598752.46593881,0.00427512,15361,0.00004528,0.00000000,0,0.00000000,8176,8191,25,0.00161274
1781598752.56596994,0.00421617,15447,0.00005174,0.00000000,0,0.00000000,8191,8192,17,0.00076356
1781598752.66602826,0.00481609,15469,0.00005253,0.00000000,0,0.00000000,8192,8197,20,0.00087050
1781598752.76608706,0.00470939,15419,0.00005966,0.00000000,0,0.00000000,8197,8207,19,0.00100810
1781598752.86595488,0.00513442,15487,0.00008005,0.00000000,0,0.00000000,8207,8179,14,0.00096922
1781598752.96617055,0.00484399,15651,0.00011312,0.00000000,0,0.00000000,8179,8169,26,0.00053973
1781598753.06634331,0.00580511,15444,0.00018018,0.00000000,0,0.00000000,8169,8172,14,0.00102592
1781598753.16605473,0.00480013,15400,0.00008045,0.00000000,0,0.00000000,8172,8166,20,0.00117455
1781598753.26605558,0.00466473,15537,0.00006797,0.00000000,0,0.00000000,8166,8175,27,0.00072918
1781598753.36603951,0.00532584,15538,0.00005264,0.00000000,0,0.00000000,8175,8186,17,0.00129305
1781598753.46610808,0.00530392,15320,0.00002512,0.00000000,0,0.00000000,8186,8190,12,0.00078522
1781598753.56606364,0.00420065,15361,0.00002789,0.00000000,0,0.00000000,8190,8201,15,0.00160352
1781598753.66589594,0.00765182,15185,0.00004216,0.00000000,0,0.00000000,8201,8214,16,0.00148840
1781598753.76595426,0.00422006,15176,0.00005132,0.00000000,0,0.00000000,8214,8218,16,0.00179882
1781598753.86600661,0.00446603,15231,0.00008174,0.00000000,0,0.00000000,8218,8237,28,0.00066541
1781598753.96606994,0.00521648,15198,0.00004797,0.00000000,0,0.00000000,8237,8248,22,0.00086309
1781598754.06627607,0.00603775,15109,0.00005581,0.00000000,0,0.00000000,8248,8261,18,0.00083268
1781598754.16599107,0.00673876,15016,0.00009044,0.00000000,0,0.00000000,8261,8256,14,0.00079253
1781598754.26613569,0.00466284,15064,0.00003173,0.00000000,0,0.00000000,8256,8252,11,0.00074918
1781598754.36607480,0.00441822,15087,0.00003481,0.00000000,0,0.00000000,8252,8259,14,0.00089885
1781598754.46600604,0.00408041,14863,0.00006539,0.00000000,0,0.00000000,8259,8244,18,0.00077911
1781598754.56599951,0.00405077,14759,0.00005489,0.00000000,0,0.00000000,8244,8233,19,0.00073956
1781598754.66596770,0.00452327,14785,0.00007419,0.00000000,0,0.00000000,8233,8238,7,0.00062608
1781598754.76609230,0.00386393,14524,0.00002671,0.00000000,0,0.00000000,8238,8247,15,0.00114895
1781598754.86608839,0.00477241,14473,0.00004038,0.00000000,0,0.00000000,8247,8258,13,0.00109194
1781598754.96593142,0.00426666,14650,0.00004489,0.00000000,0,0.00000000,8258,8255,12,0.00044260
1781598755.06632853,0.00405557,14350,0.00004306,0.00000000,0,0.00000000,8255,8263,21,0.00041246
1781598755.16603732,0.00361740,14126,0.00003458,0.00000000,0,0.00000000,8263,8260,9,0.00045698
1781598755.26597142,0.00425667,13943,0.00010276,0.00000000,0,0.00000000,8260,8256,33,0.00072245
1781598755.36586213,0.00421699,13896,0.00011184,0.00000000,0,0.00000000,8256,8219,23,0.00048536
1781598755.46609569,0.00411526,13776,0.00009306,0.00000000,0,0.00000000,8219,8227,21,0.00045289
1781598755.56598043,0.00544139,13646,0.00006401,0.00000000,0,0.00000000,8227,8239,23,0.00043716
1781598755.66604519,0.00501603,13549,0.00007812,0.00000000,0,0.00000000,8239,8247,19,0.00044250
1781598755.76599097,0.00397070,13423,0.00005708,0.00000000,0,0.00000000,8247,8262,27,0.00076082
1781598755.86597061,0.00345894,13302,0.00007032,0.00000000,0,0.00000000,8262,8242,12,0.00045337
1781598755.96614408,0.00406627,12999,0.00004128,0.00000000,0,0.00000000,8242,8255,19,0.00073949
1781598756.06626606,0.00466827,12909,0.00003758,0.00000000,0,0.00000000,8255,8262,18,0.00051264
1781598756.16599393,0.00503399,12640,0.00007875,0.00000000,0,0.00000000,8262,8278,25,0.00073604
1781598756.26568699,0.00347257,12295,0.00004785,0.00000000,0,0.00000000,8278,8281,17,0.00046014
1781598756.36596489,0.00374507,12259,0.00010652,0.00000000,0,0.00000000,8281,8291,20,0.00047202
1781598756.46595550,0.00364778,12337,0.00004948,0.00000000,0,0.00000000,8291,8290,19,0.00072611
1781598756.56593752,0.00349257,12275,0.00006437,0.00000000,0,0.00000000,8290,8302,20,0.00095536
1781598756.66599512,0.00473607,12374,0.00004335,0.00000000,0,0.00000000,8302,8308,14,0.00088405
1781598756.76594734,0.00389185,12364,0.00002567,0.00000000,0,0.00000000,8308,8316,14,0.00041337
1781598756.86586881,0.00485153,12392,0.00006144,0.00000000,0,0.00000000,8316,8302,19,0.00106275
1781598756.96600437,0.00435622,12558,0.00005137,0.00000000,0,0.00000000,8302,8279,8,0.00064398
1781598757.06611562,0.00533794,12925,0.00005835,0.00000000,0,0.00000000,8279,8279,16,0.00043000
1781598757.16600513,0.00418111,12960,0.00003213,0.00000000,0,0.00000000,8279,8278,8,0.00060152
1781598757.26603222,0.00535871,13096,0.00009968,0.00000000,0,0.00000000,8278,8281,21,0.00068175
1781598757.36587453,0.00444809,13478,0.00006426,0.00000000,0,0.00000000,8281,8294,30,0.00062227
1781598757.46601796,0.00436802,13494,0.00008338,0.00000000,0,0.00000000,8294,8322,41,0.00098016
1781598757.56589198,0.00538824,13554,0.00009559,0.00000000,0,0.00000000,8322,8329,42,0.00072698
1781598757.66593671,0.00585079,13762,0.00009575,0.00000000,0,0.00000000,8329,8340,31,0.00077267
1781598757.76603341,0.00411849,13844,0.00002802,0.00000000,0,0.00000000,8340,8349,10,0.00050663
1781598757.86601853,0.00536369,13767,0.00006575,0.00000000,0,0.00000000,8349,8352,14,0.00078917
1781598757.96589589,0.00425285,13612,0.00004887,0.00000000,0,0.00000000,8352,8352,16,0.00044274
1781598758.06621337,0.00377111,13673,0.00006620,0.00000000,0,0.00000000,8352,8348,28,0.00070958
1781598758.16596627,0.00452968,13786,0.00003637,0.00000000,0,0.00000000,8348,8357,14,0.00075170
1781598758.26606679,0.00422334,13787,0.00008509,0.00000000,0,0.00000000,8357,8360,28,0.00049335
1781598758.36602354,0.00436550,14198,0.00010723,0.00000000,0,0.00000000,8360,8381,34,0.00059317
1781598758.46589613,0.00587466,14441,0.00008539,0.00000000,0,0.00000000,8381,8381,23,0.00060349
1781598758.56591749,0.00410890,14653,0.00006437,0.00000000,0,0.00000000,8381,8385,27,0.00045575
1781598758.66596866,0.00548730,14699,0.00007072,0.00000000,0,0.00000000,8385,8395,22,0.00075266
1781598758.76591229,0.00492826,14951,0.00003915,0.00000000,0,0.00000000,8395,8399,17,0.00069777
1781598758.86591554,0.00460828,14965,0.00004954,0.00000000,0,0.00000000,8399,8410,19,0.00079617
1781598758.96584320,0.00648996,14782,0.00050098,0.00000000,0,0.00000000,8410,8374,15,0.00078591
1781598759.06605697,0.00732463,14777,0.00002697,0.00000000,0,0.00000000,8374,8382,8,0.00043581
1781598759.16586661,0.00436225,15045,0.00001472,0.00000000,0,0.00000000,8382,8384,8,0.00072366
1781598759.26596713,0.00550822,14740,0.00003604,0.00000000,0,0.00000000,8384,8391,11,0.00083807
1781598759.36591840,0.00421043,14728,0.00003731,0.00000000,0,0.00000000,8391,8395,17,0.00065965
1781598759.46591187,0.00429813,14821,0.00002709,0.00000000,0,0.00000000,8395,8402,15,0.00075452
1781598759.56600785,0.00512252,14882,0.00001873,0.00000000,0,0.00000000,8402,8405,10,0.00083406
1781598759.66600704,0.00558400,14742,0.00003583,0.00000000,0,0.00000000,8405,8415,14,0.00075247
1781598759.76586556,0.00519024,14753,0.00002226,0.00000000,0,0.00000000,8415,8419,11,0.00205704
1781598759.86584306,0.00503752,14936,0.00007243,0.00000000,0,0.00000000,8419,8419,21,0.00046072
1781598759.96592116,0.00562182,14763,0.00010939,0.00000000,0,0.00000000,8419,8421,25,0.00042784
1781598760.06603408,0.00648008,14651,0.00007442,0.00000000,0,0.00000000,8421,8421,12,0.00107955
1781598760.16579294,0.00523552,14719,0.00003840,0.00000000,0,0.00000000,8421,8432,16,0.00190586
1781598760.26591420,0.00457305,14601,0.00004230,0.00000000,0,0.00000000,8432,8431,10,0.00118959
1781598760.36584949,0.00460814,14536,0.00004464,0.00000000,0,0.00000000,8431,8438,17,0.00042353
1781598760.46579909,0.00443006,14792,0.00002857,0.00000000,0,0.00000000,8438,8447,17,0.00080126
1781598760.56585884,0.00494491,14798,0.00005130,0.00000000,0,0.00000000,8447,8457,16,0.00120415
1781598760.66585469,0.00521257,14609,0.00004120,0.00000000,0,0.00000000,8457,8457,11,0.00042691
1781598760.76597357,0.00426146,14527,0.00003403,0.00000000,0,0.00000000,8457,8462,10,0.00153512
1781598760.86587596,0.00416006,14613,0.00004653,0.00000000,0,0.00000000,8462,8469,15,0.00084423
1781598760.96577859,0.00400316,14525,0.00003532,0.00000000,0,0.00000000,8469,8476,17,0.00160976
1781598761.06599927,0.00424703,14580,0.00004745,0.00000000,0,0.00000000,8476,8480,10,0.00174608
1781598761.16585159,0.00449831,14590,0.00003718,0.00000000,0,0.00000000,8480,8488,19,0.00077333
1781598761.26580215,0.00355450,14668,0.00002634,0.00000000,0,0.00000000,8488,8487,10,0.00100003
1781598761.36590147,0.00493172,14503,0.00005361,0.00000000,0,0.00000000,8487,8484,18,0.00103459
1781598761.46589923,0.00508417,14593,0.00004998,0.00000000,0,0.00000000,8484,8492,18,0.00140876
1781598761.56595230,0.00409897,14541,0.00002968,0.00000000,0,0.00000000,8492,8497,14,0.00053405
1781598761.66579342,0.00410407,14584,0.00004834,0.00000000,0,0.00000000,8497,8501,23,0.00044471
1781598761.76583958,0.00438218,14594,0.00003617,0.00000000,0,0.00000000,8501,8504,13,0.00088608
1781598761.86583757,0.00450138,14844,0.00002601,0.00000000,0,0.00000000,8504,8506,11,0.00053525
1781598761.96597242,0.00422306,14665,0.00003767,0.00000000,0,0.00000000,8506,8516,17,0.00046533
1781598762.06641245,0.00371807,14459,0.00003601,0.00000000,0,0.00000000,8516,8509,14,0.00067227
1781598762.16578507,0.00353420,14793,0.00003589,0.00000000,0,0.00000000,8509,8507,7,0.00059753
1781598762.26593685,0.00506636,14685,0.00005728,0.00000000,0,0.00000000,8507,8514,24,0.00117273
1781598762.36583734,0.00435952,14434,0.00001768,0.00000000,0,0.00000000,8514,8522,9,0.00042321
1781598762.46578336,0.00621760,14707,0.00005060,0.00000000,0,0.00000000,8522,8532,19,0.00048430
1781598762.56589293,0.00527061,14528,0.00004820,0.00000000,0,0.00000000,8532,8515,14,0.00044100
1781598762.66589665,0.00386008,14417,0.00003864,0.00000000,0,0.00000000,8515,8513,17,0.00045434
1781598762.76574540,0.00549976,14400,0.00022623,0.00000000,0,0.00000000,8513,8491,21,0.00043680
1781598762.86589956,0.00466372,14483,0.00003880,0.00000000,0,0.00000000,8491,8500,20,0.00053455
1781598762.96574664,0.00582583,14446,0.00005658,0.00000000,0,0.00000000,8500,8506,15,0.00046682
1781598763.06577539,0.00509183,14425,0.00003606,0.00000000,0,0.00000000,8506,8514,15,0.00074384
1781598763.16588020,0.00364818,14506,0.00003334,0.00000000,0,0.00000000,8514,8526,17,0.00070731
1781598763.26577950,0.00465114,14611,0.00003488,0.00000000,0,0.00000000,8526,8538,15,0.00048878
1781598763.36575055,0.00406544,14450,0.00002673,0.00000000,0,0.00000000,8538,8549,17,0.00082852
1781598763.46570444,0.00398301,14470,0.00006115,0.00000000,0,0.00000000,8549,8545,18,0.00042530
1781598763.56586719,0.00413855,14467,0.00004458,0.00000000,0,0.00000000,8545,8539,16,0.00062402
1781598763.66572690,0.00415958,14414,0.00008561,0.00000000,0,0.00000000,8539,8513,18,0.00060636
1781598763.76581001,0.00501509,14198,0.00005621,0.00000000,0,0.00000000,8513,8508,16,0.00076023
1781598763.86580610,0.00602074,14260,0.00004363,0.00000000,0,0.00000000,8508,8517,17,0.00060026
1781598763.96574950,0.00431753,14519,0.00003964,0.00000000,0,0.00000000,8517,8518,15,0.00045991
1781598764.06594253,0.00503048,14282,0.00005354,0.00000000,0,0.00000000,8518,8525,14,0.00044920
1781598764.16575050,0.00421862,14245,0.00002333,0.00000000,0,0.00000000,8525,8533,10,0.00046172
1781598764.26575637,0.00407558,14302,0.00002354,0.00000000,0,0.00000000,8533,8537,10,0.00078463
1781598764.36570597,0.00508469,14465,0.00004820,0.00000000,0,0.00000000,8537,8547,18,0.00078904
1781598764.46589398,0.00508456,14186,0.00002891,0.00000000,0,0.00000000,8547,8557,12,0.00043942
1781598764.56572509,0.00420387,14320,0.00003659,0.00000000,0,0.00000000,8557,8569,14,0.00083181
1781598764.66577601,0.00488383,14252,0.00004257,0.00000000,0,0.00000000,8569,8575,17,0.00076433
1781598764.76569247,0.00512005,14148,0.00004936,0.00000000,0,0.00000000,8575,8573,10,0.00059356
1781598764.86566567,0.00486139,14229,0.00002920,0.00000000,0,0.00000000,8573,8575,11,0.00090235
1781598764.96580458,0.00679102,14378,0.00008467,0.00000000,0,0.00000000,8575,8569,13,0.00152585
1781598765.06571531,0.00784086,14417,0.00012809,0.00000000,0,0.00000000,8569,8572,11,0.00089668
1781598765.16567087,0.00479467,14309,0.00005235,0.00000000,0,0.00000000,8572,8578,12,0.00049388
1781598765.26567936,0.00347611,14363,0.00002709,0.00000000,0,0.00000000,8578,8589,18,0.00052738
1781598765.36571288,0.00364702,14575,0.00003809,0.00000000,0,0.00000000,8589,8588,15,0.00043446
1781598765.46586752,0.00423719,14515,0.00003041,0.00000000,0,0.00000000,8588,8594,10,0.00174034
1781598765.56575298,0.00379435,14494,0.00002244,0.00000000,0,0.00000000,8594,8598,9,0.00074778
1781598765.66569829,0.00663548,14600,0.00002420,0.00000000,0,0.00000000,8598,8602,6,0.00043931
1781598765.76583910,0.00470719,14676,0.00005996,0.00000000,0,0.00000000,8602,8611,18,0.00050497
1781598765.86570764,0.00397307,14509,0.00006495,0.00000000,0,0.00000000,8611,8623,29,0.00048302
1781598765.96580434,0.00521237,14439,0.00018020,0.00000000,0,0.00000000,8623,8630,64,0.00110473
1781598766.06582904,0.00522749,14308,0.00015049,0.00000000,0,0.00000000,8630,8658,42,0.00047163
1781598766.16579533,0.00454968,14294,0.00012180,0.00000000,0,0.00000000,8658,8669,41,0.00079475
1781598766.26579857,0.00476213,14072,0.00010254,0.00000000,0,0.00000000,8669,8691,42,0.00078219
